PLAYER_1,PLAYER_2,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,PACE,TS_PCT,FTA_RATE,TM_AST_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT_MR,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_PAINT,PCT_AST_FGM,PCT_UAST_FGM,OPP_FG3_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,SCORING_EDGE_WEIGHT
1626166,1630994,-1626166-1630994-,C. Payne - G. Lundberg,1610612756,PHX,0.3,250,66.7,183.3,351.22,0.625,0,0.5,0.25,0.75,0,0,0,0.4,0.5,0.5,0,0,0,0,10
1627751,1628380,-1627751-1628380-,J. Poeltl - Z. Collins,1610612759,SAS,0.1,50,0,50,1866.67,0.568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
1629634,1630179,-1629634-1630179-,B. Clarke - T. Terry,1610612763,MEM,3,137.5,162.5,-25,130.17,0.72,1.2,0.667,0.6,0.4,0.182,0.182,0.455,0.364,0.667,0.333,0.667,0.833,0.667,0.125,3.333333333
1628539,1628997,-1628539-1628997-,M. Mulder - C. Martin,1610612748,MIA,2.1,140,50,90,123.75,0.717,0.5,1,0.25,0.75,0,0,0.143,0,1,0,0,0,1.333,0.167,3.333333333
202711,1629638,-202711-1629638-,B. Bogdanovic - N. Alexander-Walker,1610612762,UTA,5.3,190.9,107.7,83.2,109.37,1.199,0.571,0.667,0.143,0.857,0.095,0.286,0.19,0,0.667,0.333,0,0.5,0.167,0.154,3.018867925
1628989,1630536,-1628989-1630536-,K. Huerter - S. Cooper,1610612737,ATL,0.7,100,50,50,140.49,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0.5,2.857142857
1628396,1630250,-1628396-1630250-,T. Bradley - M. Simonovic,1610612741,CHI,2.8,116.7,160,-43.3,93.73,0.421,0.429,0.5,0.714,0.286,0,0,0.429,0.571,0.5,0.5,0.667,0.75,0.5,0,2.5
1629029,1629033,-1629029-1629033-,L. Doncic - T. Pinson,1610612742,DAL,1.2,200,66.7,133.3,120,1.5,0,0.5,0,1,0,0,0,0,0.5,0.5,0,0.333,0,0.333,2.5
1629641,1630580,-1629641-1630580-,R. Langford - J. Wieskamp,1610612759,SAS,0.4,100,200,-100,130.91,0.568,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.5
203081,1630570,-203081-1630570-,D. Lillard - T. Watford,1610612757,POR,9.7,139.1,82.6,56.5,113.66,0.733,0.647,0.444,0.412,0.588,0,0.125,0.25,0.188,0.444,0.556,0.25,0.474,0.105,0.13,2.268041237
1629076,1630172,-1629076-1630172-,T. Cook - P. Williams,1610612741,CHI,3.6,142.9,85.7,57.1,92.48,0.791,0.6,0.667,0.6,0.4,0,0,0.3,0.4,0.667,0.333,0,0.375,0,0,2.222222222
1629752,1630174,-1629752-1630174-,J. Morgan - A. Nesmith,1610612738,BOS,3.6,214.3,100,114.3,93.33,0.938,0,0.833,0.375,0.625,0.133,0.333,0,0.267,0.833,0.167,0.5,0.583,0,0,2.222222222
1628373,1630589,-1628373-1630589-,F. Ntilikina - M. Wright,1610612742,DAL,3.3,77.8,112.5,-34.7,123.64,0.47,0.143,0.667,0.857,0.143,0.571,0,0.143,0.286,0.667,0.333,0,0.4,1.2,0.125,2.121212121
204001,1629655,-204001-1629655-,K. Porzingis - D. Gafford,1610612764,WAS,13.8,136.7,136.7,0,104.73,0.763,0.077,0.833,0.769,0.231,0.146,0.146,0.024,0.537,0.833,0.167,0.5,0.597,0.226,0.067,2.028985507
1627741,1628221,-1627741-1628221-,B. Hield - G. York,1610612754,IND,1.5,125,100,25,94.95,0.5,0,0.5,0.2,0.8,0,0,0,0.4,0.5,0.5,0,1,0,0.5,2
201566,1630222,-201566-1630222-,R. Westbrook - M. Jones,1610612747,LAL,1,100,0,100,101.05,0.2,0,0,0.8,0.2,0,0,0,1,0,1,0,0,0,0,2
202331,1626181,-202331-1626181-,P. George - N. Powell,1610612746,LAC,16.3,130,75,55,117.68,0.72,0.885,0.692,0.423,0.577,0.038,0.096,0.365,0.192,0.692,0.308,0.182,0.344,0.281,0.2,1.963190184
1626195,1629607,-1626195-1629607-,W. Hernangomez - J. Harper,1610612740,NOP,13.4,139.3,75.9,63.4,101.84,0.592,0.31,0.615,0.517,0.483,0.154,0.051,0.231,0.308,0.615,0.385,0.167,0.455,0.227,0.276,1.940298507
1628997,1630606,-1628997-1630606-,C. Martin - J. Smart,1610612748,MIA,2.1,140,20,120,112.5,0.717,0.5,1,0.25,0.75,0,0,0.143,0,1,0,0,0,0.667,0.2,1.904761905
201580,1629028,-201580-1629028-,J. McGee - D. Ayton,1610612756,PHX,2.1,150,125,25,92.16,0.75,0,0.333,0.75,0.25,0,0,0,1,0.333,0.667,0.5,0.75,1,0.25,1.904761905
1630346,1630573,-1630346-1630573-,M. Ryan - S. Hauser,1610612738,BOS,2.7,116.7,100,16.7,97.18,0.5,0,1,0.429,0.571,0,0.286,0,0.571,1,0,0.333,0.5,0,0.2,1.851851852
1626181,1629875,-1626181-1629875-,N. Powell - X. Moon,1610612746,LAC,1.1,66.7,200,-133.3,127.06,0.532,2,0,1,0,0,0,1,0,0,0,1,1.5,0,0.333,1.818181818
203107,203526,-203107-203526-,T. Satoransky - R. Neto,1610612764,WAS,7.2,94.4,61.1,33.3,120.28,0.515,0.615,0.6,0.615,0.385,0,0.353,0.353,0.471,0.6,0.4,0.25,0.55,0,0.333,1.805555556
101108,1628988,-101108-1628988-,C. Paul - A. Holiday,1610612756,PHX,8.4,128.6,110,18.6,117.14,0.79,0.5,0.364,0.857,0.143,0.222,0.148,0.185,0.593,0.364,0.636,0.286,0.409,0.227,0.15,1.785714286
1628369,1630573,-1628369-1630573-,J. Tatum - S. Hauser,1610612738,BOS,5.7,125,83.3,41.7,101.35,0.609,0.273,0.2,0.455,0.545,0,0,0.2,0.4,0.2,0.8,0.25,0.45,0.1,0.083,1.754385965
200794,1629646,-200794-1629646-,P. Millsap - C. Bassey,1610612755,PHI,4,112.5,187.5,-75,96.4,0.398,0.3,0.333,0.8,0.2,0,0.222,0.333,0.667,0.333,0.667,0.667,0.75,0.375,0.125,1.75
1629632,1630250,-1629632-1630250-,C. White - M. Simonovic,1610612741,CHI,4,77.8,212.5,-134.7,102.86,0.509,0.333,0.5,0.667,0.333,0,0,0.286,0.286,0.5,0.5,1,0.938,0.25,0,1.75
200794,1629718,-200794-1629718-,P. Millsap - C. Brown Jr.,1610612755,PHI,2.3,120,183.3,-63.3,117.33,0.51,0.4,0.5,0.8,0.2,0,0.333,0.333,0.667,0.5,0.5,1,1,0.2,0.167,1.739130435
203954,1629619,-203954-1629619-,J. Embiid - M. Powell,1610612755,PHI,15.6,138.2,109.1,29.1,103.12,0.771,0.739,0.643,0.652,0.348,0.17,0.064,0.298,0.213,0.643,0.357,0.385,0.63,0.435,0.212,1.730769231
1626157,1627774,-1626157-1627774-,K. Towns - J. Layman,1610612750,MIN,8.7,118.2,115.8,2.4,112.59,0.686,0.6,0.5,0.467,0.533,0.077,0.231,0.269,0.308,0.5,0.5,0.25,0.526,0.105,0.053,1.724137931
1629056,1629674,-1629056-1629674-,T. Davis - N. Queta,1610612758,SAC,5.8,115.4,71.4,44,111.4,0.588,0.364,0.667,0.727,0.273,0,0.067,0.133,0.667,0.667,0.333,0.25,0.318,0.273,0.143,1.724137931
1628981,1630224,-1628981-1630224-,B. Fernando - J. Green,1610612745,HOU,32.6,118.6,120.3,-1.7,102.4,0.601,0.258,0.75,0.597,0.403,0.024,0.072,0.12,0.53,0.75,0.25,0.45,0.549,0.328,0.101,1.687116564
1629033,1630589,-1629033-1630589-,T. Pinson - M. Wright,1610612742,DAL,7.8,146.7,150,-3.3,94.98,0.854,0.167,0.625,0.583,0.417,0,0,0.091,0.364,0.625,0.375,0.571,0.786,0.143,0,1.666666667
203083,1629651,-203083-1629651-,A. Drummond - N. Claxton,1610612751,BKN,2.4,116.7,100,16.7,110.77,0.875,0,0.667,0.75,0.25,0,0,0,0.571,0.667,0.333,0.333,0.625,0.5,0,1.666666667
1629652,1630322,-1629652-1630322-,L. Dort - L. Waters III,1610612760,OKC,1.2,100,0,100,137.14,0.515,0.667,0,0.667,0.333,0,0,0.5,0.5,0,1,0,0,0,0,1.666666667
1627854,1630210,-1627854-1630210-,B. Forbes - M. Howard,1610612743,DEN,27.7,103.2,122.8,-19.6,103.01,0.538,0.327,0.524,0.481,0.519,0,0.219,0.172,0.313,0.524,0.476,0.458,0.633,0.311,0.14,1.660649819
203999,1630210,-203999-1630210-,N. Jokic - M. Howard,1610612743,DEN,23.2,126.9,108,18.9,105.56,0.67,0.273,0.696,0.455,0.545,0,0.045,0.136,0.364,0.696,0.304,0.4,0.571,0.262,0.18,1.637931034
204456,1628221,-204456-1628221-,T. McConnell - G. York,1610612754,IND,8.6,95,140,-45,112.22,0.56,0.692,0.5,0.692,0.308,0,0.105,0.316,0.526,0.5,0.5,0.6,0.955,0.909,0.2,1.627906977
203081,203463,-203081-203463-,D. Lillard - B. McLemore,1610612757,POR,55.5,120.3,115.7,4.7,100.71,0.631,0.337,0.682,0.378,0.622,0.056,0.141,0.197,0.197,0.682,0.318,0.395,0.581,0.253,0.148,1.621621622
202711,1627823,-202711-1627823-,B. Bogdanovic - J. Hernangomez,1610612762,UTA,16.7,154.5,121.9,32.7,93.41,0.745,0.84,0.667,0.64,0.36,0.039,0.118,0.333,0.392,0.667,0.333,0.429,0.581,0.129,0.125,1.616766467
201609,1630549,-201609-1630549-,G. Dragic - D. Sharpe,1610612751,BKN,3.1,100,128.6,-28.6,108.97,0.5,0,0.667,0.714,0.286,0,0,0,0.571,0.667,0.333,0.5,0.75,0.5,0.143,1.612903226
1630174,1630238,-1630174-1630238-,A. Nesmith - M. Fitts,1610612738,BOS,17.5,118.4,110.5,7.9,104.13,0.637,0.088,0.824,0.382,0.618,0.044,0.156,0.067,0.356,0.824,0.176,0.313,0.486,0.25,0.053,1.6
1629216,1630606,-1629216-1630606-,G. Vincent - J. Smart,1610612748,MIA,12.5,92.6,125,-32.4,105.74,0.483,0.08,0.667,0.36,0.64,0.08,0.12,0.04,0.16,0.667,0.333,0.429,0.583,0.333,0.036,1.6
1629023,1630539,-1629023-1630539-,P. Washington - K. Jones,1610612766,CHA,6.9,126.7,73.3,53.3,103.85,0.575,0.615,0.5,0.769,0.231,0.105,0.316,0.105,0.632,0.5,0.5,0,0.273,0.545,0.2,1.594202899
203507,1629623,-203507-1629623-,G. Antetokounmpo - L. Wigginton,1610612749,MIL,44.9,116.3,114.6,1.8,110.76,0.655,0.603,0.556,0.479,0.521,0.083,0.132,0.298,0.298,0.556,0.444,0.371,0.572,0.267,0.097,1.581291759
1630231,1630243,-1630231-1630243-,K. Martin Jr. - T. Queen,1610612745,HOU,32.5,131.5,109.9,21.6,106.39,0.652,0.224,0.528,0.522,0.478,0,0.104,0.125,0.5,0.528,0.472,0.348,0.534,0.31,0.141,1.569230769
203504,1629029,-203504-1629029-,T. Burke - L. Doncic,1610612742,DAL,73.3,111.5,112.5,-1,103.75,0.614,0.276,0.433,0.504,0.496,0.091,0.051,0.166,0.297,0.433,0.567,0.31,0.504,0.348,0.094,1.568894952
1629673,1629683,-1629673-1629683-,J. Poole - Q. Weatherspoon,1610612744,GSW,19.2,117.8,109.1,8.7,111.53,0.66,0.412,0.778,0.588,0.412,0,0.245,0.208,0.453,0.778,0.222,0.263,0.458,0.528,0.068,1.5625
1628995,1629027,-1628995-1629027-,K. Knox II - T. Young,1610612737,ATL,19.9,89.1,122.9,-33.8,113.18,0.467,0.5,0.462,0.556,0.444,0.098,0,0.317,0.439,0.462,0.538,0.308,0.488,0.537,0.104,1.557788945
1628378,1630215,-1628378-1630215-,D. Mitchell - J. Butler,1610612762,UTA,9.7,104.3,108.3,-4,116.87,0.676,0.25,0.222,0.688,0.313,0.167,0,0.167,0.417,0.222,0.778,0.167,0.5,0.381,0.042,1.546391753
1628427,1630210,-1628427-1630210-,V. Cancar - M. Howard,1610612743,DEN,45.3,104.7,118.6,-13.9,110.24,0.532,0.304,0.757,0.489,0.511,0.054,0.135,0.18,0.306,0.757,0.243,0.586,0.664,0.329,0.206,1.545253863
1629630,1629633,-1629630-1629633-,J. Morant - J. Culver,1610612763,MEM,48.7,121.7,98.2,23.5,106.52,0.599,0.224,0.481,0.755,0.245,0.093,0.178,0.116,0.558,0.481,0.519,0.278,0.506,0.353,0.145,1.540041068
202326,203932,-202326-203932-,D. Cousins - A. Gordon,1610612743,DEN,62.6,110.9,118.2,-7.3,103.47,0.597,0.426,0.66,0.676,0.324,0.105,0.065,0.229,0.431,0.66,0.34,0.368,0.587,0.312,0.091,1.533546326
1630559,1630644,-1630559-1630644-,A. Reaves - M. McClung,1610612747,LAL,15.1,121.2,91.2,30,106.49,0.73,0.435,0.615,0.522,0.478,0.05,0.225,0.225,0.35,0.615,0.385,0,0.357,0.607,0.029,1.523178808
203506,1630606,-203506-1630606-,V. Oladipo - J. Smart,1610612748,MIA,21.1,108.9,117.8,-8.9,102.53,0.566,0.316,0.353,0.605,0.395,0.041,0.122,0.184,0.408,0.353,0.647,0.333,0.585,0.146,0.089,1.516587678
203992,1628995,-203992-1628995-,B. Bogdanovic - K. Knox II,1610612737,ATL,39,127,118.2,8.8,109.06,0.61,0.293,0.585,0.622,0.378,0.071,0.088,0.168,0.442,0.585,0.415,0.382,0.618,0.292,0.17,1.512820513
1628963,1630296,-1628963-1630296-,M. Bagley III - B. Key,1610612765,DET,22.5,106.4,97.9,8.5,101.33,0.5,0.196,0.579,0.652,0.348,0.04,0.16,0.16,0.56,0.579,0.421,0.438,0.539,0.184,0.25,1.511111111
201942,1630792,-201942-1630792-,D. DeRozan - M. Hill,1610612741,CHI,79.7,112.1,128,-15.9,99.02,0.574,0.255,0.5,0.662,0.338,0.205,0.065,0.168,0.335,0.5,0.5,0.422,0.587,0.289,0.11,1.505646173
1626166,1628988,-1626166-1628988-,C. Payne - A. Holiday,1610612756,PHX,18.7,114,100,14,114.21,0.62,0.222,0.778,0.611,0.389,0.041,0,0.143,0.449,0.778,0.222,0.5,0.459,0.378,0.109,1.497326203
201961,1630644,-201961-1630644-,W. Ellington - M. McClung,1610612747,LAL,6.7,142.9,133.3,9.5,103.37,0.644,0.667,0.6,0.417,0.583,0,0.1,0.4,0.3,0.6,0.4,0.333,0.591,0.636,0.2,1.492537313
203503,1627742,-203503-1627742-,T. Snell - B. Ingram,1610612740,NOP,92,116.3,97.1,19.3,107.69,0.626,0.325,0.517,0.621,0.379,0.207,0.174,0.161,0.322,0.517,0.483,0.279,0.478,0.442,0.146,1.489130435
1629013,1630994,-1629013-1630994-,L. Shamet - G. Lundberg,1610612756,PHX,11.5,146.2,104,42.2,106.43,0.695,0.115,0.6,0.577,0.423,0.105,0.053,0.079,0.421,0.6,0.4,0.2,0.441,0.882,0.16,1.47826087
203078,1630264,-203078-1630264-,B. Beal - A. Gill,1610612764,WAS,40.7,121.1,111.6,9.5,109.02,0.651,0.408,0.553,0.634,0.366,0.055,0.092,0.229,0.495,0.553,0.447,0.367,0.549,0.417,0.116,1.474201474
203917,1630174,-203917-1630174-,N. Stauskas - A. Nesmith,1610612738,BOS,3.4,137.5,157.1,-19.6,106.4,0.611,0,0.8,0.444,0.556,0,0,0,0.727,0.8,0.2,0.333,0.75,0.333,0,1.470588235
203917,1630271,-203917-1630271-,N. Stauskas - B. Thomas,1610612738,BOS,3.4,137.5,157.1,-19.6,106.4,0.611,0,0.8,0.444,0.556,0,0,0,0.727,0.8,0.2,0.333,0.75,0.333,0,1.470588235
203504,203915,-203504-203915-,T. Burke - S. Dinwiddie,1610612742,DAL,16.4,111.4,78.4,33.1,105.63,0.586,0.429,0.429,0.75,0.25,0.154,0,0.231,0.462,0.429,0.571,0.286,0.452,0.065,0.162,1.463414634
1630163,1630539,-1630163-1630539-,L. Ball - K. Jones,1610612766,CHA,4.1,133.3,77.8,55.6,104.94,0.479,0.889,0.4,0.778,0.222,0.167,0.333,0.167,0.667,0.4,0.6,0,0.2,1.2,0.222,1.463414634
1626246,1627827,-1626246-1627827-,B. Marjanovic - D. Finney-Smith,1610612742,DAL,39.7,126.9,114.1,12.8,94.24,0.592,0.195,0.659,0.74,0.26,0.162,0.051,0.081,0.485,0.659,0.341,0.393,0.558,0.232,0.115,1.460957179
203081,1630535,-203081-1630535-,D. Lillard - G. Brown III,1610612757,POR,8.9,131.6,125,6.6,105.76,0.783,0.75,0.25,0.5,0.5,0.16,0.08,0.28,0.32,0.25,0.75,0.333,0.6,0.6,0.15,1.460674157
203506,1628539,-203506-1628539-,V. Oladipo - M. Mulder,1610612748,MIA,33.7,115.7,121.4,-5.7,99.65,0.568,0.182,0.433,0.53,0.47,0.074,0.198,0.111,0.37,0.433,0.567,0.381,0.625,0.094,0.114,1.454005935
203932,1628427,-203932-1628427-,A. Gordon - V. Cancar,1610612743,DEN,9,116.7,126.3,-9.6,98.85,0.717,0.5,0.75,0.75,0.25,0,0,0.143,0.571,0.75,0.25,0.5,0.529,0.412,0.105,1.444444444
1626181,1629599,-1626181-1629599-,N. Powell - A. Coffey,1610612746,LAC,15.3,130.3,139.4,-9.1,103.43,0.863,1.059,0.455,0.353,0.647,0.047,0.023,0.349,0.186,0.455,0.545,0.643,0.768,0.143,0.121,1.437908497
203507,1628975,-203507-1628975-,G. Antetokounmpo - J. Carter,1610612749,MIL,138.1,115,115.6,-0.6,108.1,0.615,0.368,0.556,0.611,0.389,0.113,0.122,0.195,0.385,0.556,0.444,0.402,0.564,0.263,0.102,1.433743664
1629109,1629607,-1629109-1629607-,G. Clark - J. Harper,1610612740,NOP,39.1,137.7,123.1,14.6,95.22,0.649,0.171,0.684,0.513,0.487,0.094,0.151,0.123,0.302,0.684,0.316,0.394,0.641,0.141,0.167,1.432225064
202066,1629607,-202066-1629607-,G. Temple - J. Harper,1610612740,NOP,30.8,134.9,121.9,13,99.12,0.654,0.148,0.71,0.475,0.525,0.094,0.118,0.106,0.306,0.71,0.29,0.379,0.647,0.103,0.203,1.428571429
1630222,1630559,-1630222-1630559-,M. Jones - A. Reaves,1610612747,LAL,20.3,108.5,78.7,29.8,111.41,0.648,0.613,0.571,0.581,0.419,0.039,0.216,0.353,0.314,0.571,0.429,0.071,0.347,0.528,0.085,1.428571429
203200,1629674,-203200-1629674-,J. Holiday - N. Queta,1610612758,SAC,13.3,103.3,96.4,6.9,105.06,0.561,0.24,0.727,0.56,0.44,0,0.065,0.129,0.387,0.727,0.273,0.333,0.5,0.167,0.143,1.428571429
1630322,1630581,-1630322-1630581-,L. Waters III - J. Giddey,1610612760,OKC,4.9,200,110,90,108.23,0.901,0.25,0.75,0.333,0.667,0.083,0,0.125,0.167,0.75,0.25,0.4,0.385,0.077,0,1.428571429
1629607,1630529,-1629607-1630529-,J. Harper - H. Jones,1610612740,NOP,2.1,60,33.3,26.7,126.32,0.5,0,1,0.333,0.667,0,0,0,0,1,0,0,0,0.667,0,1.428571429
1629052,1630207,-1629052-1630207-,O. Brissett - N. Hinton,1610612754,IND,1.4,150,50,100,133.03,0.615,0.5,0.5,1,0,0,0,0.333,0.667,0.5,0.5,0,1,0,0.5,1.428571429
201569,1630227,-201569-1630227-,E. Gordon - D. Nix,1610612745,HOU,1.4,66.7,125,-58.3,122.93,0.532,2,0,0,1,0,0,1,0,0,0,1,0.833,0,0.25,1.428571429
1626157,1629669,-1626157-1629669-,K. Towns - J. Nowell,1610612750,MIN,398.4,125.6,113.1,12.4,102.83,0.627,0.347,0.629,0.58,0.42,0.062,0.14,0.195,0.396,0.629,0.371,0.389,0.545,0.261,0.135,1.423192771
203114,203507,-203114-203507-,K. Middleton - G. Antetokounmpo,1610612749,MIL,1304.1,116.4,108.4,8,104.84,0.607,0.319,0.607,0.589,0.411,0.082,0.131,0.177,0.409,0.607,0.393,0.353,0.531,0.222,0.121,1.420136493
1628370,1630222,-1628370-1630222-,M. Monk - M. Jones,1610612747,LAL,17.7,120,110.5,9.5,105.96,0.587,0.545,0.429,0.636,0.364,0,0.292,0.333,0.417,0.429,0.571,0.273,0.5,0.303,0.105,1.412429379
1626246,1629029,-1626246-1629029-,B. Marjanovic - L. Doncic,1610612742,DAL,24.1,98,107.8,-9.9,99.74,0.529,0.244,0.75,0.707,0.293,0.208,0,0.104,0.5,0.75,0.25,0.438,0.531,0.125,0.118,1.410788382
201935,203954,-201935-203954-,J. Harden - J. Embiid,1610612755,PHI,603.4,122.7,106.8,15.9,98.65,0.636,0.362,0.667,0.599,0.401,0.057,0.114,0.207,0.407,0.667,0.333,0.358,0.518,0.247,0.139,1.410341399
202689,1630579,-202689-1630579-,K. Walker - J. Sims,1610612752,NYK,23.5,119.1,120,-0.9,99,0.579,0.227,0.3,0.568,0.432,0.107,0,0.161,0.357,0.3,0.7,0.474,0.638,0.275,0.08,1.404255319
200794,1630194,-200794-1630194-,P. Millsap - P. Reed,1610612755,PHI,5,133.3,140,-6.7,91.26,0.47,0.364,1,0.636,0.364,0,0.167,0.25,0,1,0,0.8,1,0,0.3,1.4
1629630,1629634,-1629630-1629634-,J. Morant - B. Clarke,1610612763,MEM,466.8,114,106.1,7.9,106.48,0.577,0.353,0.571,0.692,0.308,0.036,0.141,0.204,0.537,0.571,0.429,0.343,0.503,0.314,0.125,1.390317052
1629630,1630217,-1629630-1630217-,J. Morant - D. Bane,1610612763,MEM,1201.3,115.7,112.8,2.8,100.99,0.566,0.254,0.542,0.665,0.335,0.055,0.134,0.155,0.503,0.542,0.458,0.371,0.541,0.217,0.126,1.390160659
203507,1626171,-203507-1626171-,G. Antetokounmpo - B. Portis,1610612749,MIL,1109.4,117.2,107.1,10.1,103.58,0.612,0.283,0.605,0.573,0.427,0.091,0.122,0.157,0.392,0.605,0.395,0.363,0.531,0.207,0.119,1.389940508
1629752,1630238,-1629752-1630238-,J. Morgan - M. Fitts,1610612738,BOS,3.6,214.3,100,114.3,93.33,0.938,0,0.833,0.375,0.625,0.133,0.333,0,0.267,0.833,0.167,0.5,0.583,0,0,1.388888889
1629619,1630531,-1629619-1630531-,M. Powell - J. Springer,1610612755,PHI,3.6,87.5,128.6,-41.1,100.93,0.595,0.4,0,0.4,0.6,0,0.429,0.286,0.286,0,1,0,0.364,0.091,0,1.388888889
203915,1628373,-203915-1628373-,S. Dinwiddie - F. Ntilikina,1610612742,DAL,36.1,121.9,98.7,23.3,98.53,0.6,0.206,0.618,0.544,0.456,0.112,0.056,0.135,0.449,0.618,0.382,0.28,0.438,0.338,0.173,1.385041551
201142,1630549,-201142-1630549-,K. Durant - D. Sharpe,1610612751,BKN,62.1,120.5,107.6,12.9,100.12,0.591,0.22,0.5,0.686,0.314,0.144,0.176,0.144,0.418,0.5,0.5,0.289,0.521,0.195,0.136,1.384863124
1630595,1630691,-1630595-1630691-,C. Cunningham - J. Pickett,1610612765,DET,26,140.7,125,15.7,101.67,0.693,0.435,0.68,0.478,0.522,0.026,0.066,0.211,0.368,0.68,0.32,0.444,0.585,0.732,0.089,1.384615385
203488,1628983,-203488-1628983-,M. Muscala - S. Gilgeous-Alexander,1610612760,OKC,327.2,113,108.4,4.7,105.55,0.589,0.308,0.573,0.561,0.439,0.044,0.1,0.175,0.409,0.573,0.427,0.39,0.534,0.264,0.135,1.384474328
201586,203507,-201586-203507-,S. Ibaka - G. Antetokounmpo,1610612749,MIL,117.8,108.9,119.6,-10.7,110.04,0.607,0.375,0.657,0.572,0.428,0.109,0.102,0.207,0.388,0.657,0.343,0.429,0.61,0.246,0.081,1.383701188
202738,1626179,-202738-1626179-,I. Thomas - T. Rozier,1610612766,CHA,63.7,128.6,100,28.6,94.52,0.682,0.182,0.714,0.6,0.4,0.062,0.154,0.08,0.432,0.714,0.286,0.317,0.467,0.292,0.176,1.381475667
202330,1630539,-202330-1630539-,G. Hayward - K. Jones,1610612766,CHA,2.9,142.9,100,42.9,108.21,0.74,0.8,0.333,0.2,0.8,0,0.4,0.2,0.2,0.333,0.667,0,0.5,0,0.167,1.379310345
201142,202681,-201142-202681-,K. Durant - K. Irving,1610612751,BKN,523.2,122.8,109.7,13.1,102.71,0.63,0.273,0.61,0.662,0.338,0.129,0.167,0.16,0.403,0.61,0.39,0.365,0.505,0.312,0.133,1.378058104
203503,1629607,-203503-1629607-,T. Snell - J. Harper,1610612740,NOP,29.8,136.2,131.7,4.5,95.14,0.609,0.183,0.679,0.5,0.5,0.101,0.127,0.139,0.304,0.679,0.321,0.444,0.704,0.111,0.2,1.375838926
201565,1629656,-201565-1629656-,D. Rose - Q. Grimes,1610612752,NYK,53.2,118.2,116.7,1.5,98.28,0.635,0.286,0.778,0.484,0.516,0.077,0.031,0.177,0.354,0.778,0.222,0.37,0.577,0.143,0.12,1.372180451
1626181,1629611,-1626181-1629611-,N. Powell - T. Mann,1610612746,LAC,66.5,116.3,98,18.4,106.13,0.637,0.404,0.611,0.535,0.465,0.07,0.105,0.228,0.281,0.611,0.389,0.268,0.472,0.274,0.15,1.368421053
1628432,1630210,-1628432-1630210-,D. Reed - M. Howard,1610612743,DEN,62.3,103.6,117.2,-13.6,105.51,0.54,0.248,0.608,0.446,0.554,0.041,0.159,0.152,0.372,0.608,0.392,0.423,0.624,0.366,0.127,1.364365971
1628970,1630539,-1628970-1630539-,M. Bridges - K. Jones,1610612766,CHA,8.8,125,86.7,38.3,84.71,0.563,0.25,0.714,0.313,0.688,0,0.25,0.1,0.3,0.714,0.286,0,0.375,0.25,0.2,1.363636364
1630547,1630575,-1630547-1630575-,J. Bouknight - S. Lewis,1610612766,CHA,4.4,100,100,0,114.98,0.49,0.625,0.333,0.625,0.375,0,0.3,0.3,0.4,0.333,0.667,0.5,0.9,0.4,0.455,1.363636364
1629667,1630575,-1629667-1630575-,J. McDaniels - S. Lewis,1610612766,CHA,2.2,100,133.3,-33.3,121.85,0.563,0.25,1,0.5,0.5,0,0,0.2,0.8,1,0,0.5,0.625,0.75,0.167,1.363636364
203954,1630198,-203954-1630198-,J. Embiid - I. Joe,1610612755,PHI,142.4,114.8,107.6,7.2,101.97,0.614,0.387,0.69,0.605,0.395,0.12,0.066,0.221,0.315,0.69,0.31,0.317,0.517,0.271,0.136,1.362359551
1630163,1630547,-1630163-1630547-,L. Ball - J. Bouknight,1610612766,CHA,86.8,118.7,107.6,11.1,109.18,0.573,0.362,0.705,0.559,0.441,0.026,0.153,0.213,0.391,0.705,0.295,0.31,0.494,0.432,0.162,1.359447005
1629630,1630583,-1629630-1630583-,J. Morant - S. Aldama,1610612763,MEM,56.7,128.9,99.2,29.8,102.08,0.623,0.339,0.623,0.706,0.294,0.051,0.167,0.141,0.577,0.623,0.377,0.303,0.515,0.237,0.15,1.358024691
1628415,1630583,-1628415-1630583-,D. Brooks - S. Aldama,1610612763,MEM,24.3,124.1,94.3,29.7,105.88,0.634,0.229,0.577,0.646,0.354,0.03,0.045,0.119,0.537,0.577,0.423,0.133,0.489,0.244,0.245,1.358024691
200765,1628374,-200765-1628374-,R. Rondo - L. Markkanen,1610612739,CLE,70,112.2,115,-2.9,103.22,0.615,0.283,0.763,0.567,0.433,0.024,0.151,0.157,0.422,0.763,0.237,0.333,0.528,0.241,0.078,1.357142857
200746,201142,-200746-201142-,L. Aldridge - K. Durant,1610612751,BKN,527.6,114.8,108.6,6.2,102.89,0.614,0.267,0.647,0.679,0.321,0.203,0.111,0.154,0.376,0.647,0.353,0.322,0.508,0.236,0.121,1.357088704
